,padjScreen,p_naive,p_aware
AC008397.2,1.8329846888684316e-11,5.611943364481988e-10,3.0980584282222713e-12
AC008429.1,3.6653260279589237e-10,1.3597449825373304e-07,7.01936349477099e-11
AC008438.1,0.004212128653016684,0.21307771052293847,0.0018182076218414462
AC008453.2,1.6451005786907626e-31,1.463944565336634e-29,5.478217632817152e-33
AC008467.1,0.8325452273515775,,
AC008498.1,6.039092169770767e-11,2.4410128501290626e-09,1.072486640611937e-11
AC008507.1,1.912895473183084e-05,0.1803856266293504,6.110308197919251e-06
AC008537.2,5.714481510044495e-12,7.72609547451988e-07,9.196921192700215e-13
AC008537.3,5.3034219207364765e-17,3.86514929004837e-11,5.423355169938021e-18
AC008543.1,2.317681670436934e-06,4.479046509776072e-06,6.644471960879245e-07
AC008555.1,9.301178844110541e-06,0.023120586396170876,2.856344869932804e-06
AC008555.2,2.597321100009607e-05,0.050804637940989286,8.416766188897931e-06
AC008555.4,0.0005123790604382559,0.35926340009742186,0.0001954845806505548
AC008555.6,9.143652084396519e-06,0.3613817340496593,2.8056969212745037e-06
AC008556.1,0.00011591875692188271,0.014353166387743246,4.068967300003959e-05
AC008608.2,0.6257905681495995,,
AC008610.1,0.00063976719114651,0.00024712677130674863,0.017192067931930056
AC008663.2,2.8765471248508773e-10,6.296767354793662e-07,5.455181472792807e-11
AC008674.1,7.464767318135108e-11,1.382739416629591e-09,1.339122491992739e-11
AC008691.1,0.4982616336146656,,
AC008703.1,0.7236884458126277,,
AC008735.2,0.254582543832702,,
AC008735.4,0.011687281368013018,0.13705161415423897,0.005353161150949055
AC008736.1,0.002260428687877088,0.000940347321944892,0.9880266337440865
AC008752.3,0.009182028684997071,0.01006065332817827,0.004148341985418657
AC008760.1,0.1679771193384006,,
AC008760.2,0.02662942368806426,0.012820869711148982,0.031704234069685554
AC008763.1,0.4264073771611523,,
AC008764.2,8.377008160553168e-09,3.6795134005411843e-09,3.583778237787632e-09
AC008764.6,0.002718096175177545,0.001144417108547355,0.012775470649138603
AC008764.8,0.023659726670237604,0.01130730910852403,0.03386572021541207
AC008771.1,2.3180880269801935e-09,4.815908525237181e-10,1.5193026506090365e-07
AC008870.2,0.01178997637860306,0.0054031287746499415,0.485620538972431
AC008875.2,0.008927782029812745,0.7524625368152044,0.004027652162617125
AC008875.3,2.5981122730523662e-15,3.0926833468988157e-16,3.168469771769416e-05
AC008894.3,0.2930372935107138,,
AC008895.1,0.7266491830808138,,
AC008897.3,6.236874178997087e-16,4.879505605920307e-14,7.023070607251629e-17
AC008906.1,0.0013124895093701247,0.012696387085370619,0.0005289587131761927
AC008915.2,0.2886508171356016,,
AC008937.3,1.6259663283724722e-06,0.0007036711490813602,4.587172649813243e-07
AC008946.1,0.5926252406674865,,
AC008957.1,1.6597793545510238e-06,0.003936019176540475,4.686690585508451e-07
AC008966.1,0.001253918943038386,0.0005041851018479395,0.19244779665718542
AC008969.1,0.0024467135238114084,0.03169943164365532,0.0010232388224115615
AC008972.1,0.5845156939761591,,
AC008972.2,0.16454491958696008,,
AC008982.2,3.718786165372763e-05,0.017644704206827566,1.230161340552142e-05
AC009041.3,0.00012017280472745725,4.227944728130291e-05,0.2296717267077116
AC009053.1,0.5435678647836345,,
AC009053.3,0.03906688605356413,0.583415391434921,0.019254324494465968
AC009061.2,0.037505313777150384,0.018427607729037888,0.7163385111576516
AC009065.4,5.890515804846332e-20,4.020871594752997e-15,4.6733279589890444e-21
AC009065.8,0.0054972018905236715,0.002408270323746749,0.9217063577121081
AC009078.3,1.946481857158662e-09,1.9047837268303108e-06,4.013651394079025e-10
AC009084.2,0.19545402250109636,,
AC009086.2,7.478939432539398e-10,2.467491988893393e-05,1.4747858945626272e-10
AC009090.4,4.5680292232554493e-10,3.333771159923453e-07,8.86020578715427e-11
AC009090.6,0.530945124657609,,
AC009093.10,1.7191314108793396e-19,6.053016976302552e-17,1.4247771509151582e-20
AC009093.3,8.691680049276855e-39,7.781108616599056e-34,1.757667654100159e-40
AC009107.2,2.6072625516171666e-10,1.956048930354268e-06,4.921823597843415e-11
AC009108.3,0.06348655313805526,,
AC009113.1,7.57838549349806e-05,0.03400694274211858,2.6022450684992404e-05
AC009119.1,0.00971728542180301,0.06675935679967862,0.004408276475522216
