,padjScreen,p_naive,p_aware
AC009120.2,0.008936824114288353,0.031064090025642515,0.0038211483908306646
AC009126.1,0.039537456520041744,0.019345826037218086,0.3490389816961908
AC009159.3,1.9810142870920893e-05,5.13706341419128e-06,1.8313761426503414e-05
AC009163.7,0.030596751603204693,0.01461485190645655,0.03238606678163113
AC009166.1,0.19097974133293474,,
AC009166.3,1.8923121336000933e-08,2.8732731204450424e-09,8.612423330723773e-09
AC009237.14,0.000693867233682975,0.00024075571721293945,0.044580336307497956
AC009237.3,1.9806167472435245e-06,4.296443654424696e-07,0.0007403699987196529
AC009275.1,1.2273525974511547e-06,2.553916519483142e-07,2.6725380534775358e-05
AC009283.1,0.0241576898474757,0.011281725066124586,0.6036363456948344
AC009303.4,0.011263219384534116,0.004914099584647937,0.07232721729549867
AC009309.1,0.0031872648744580346,0.001249821460678109,0.10251065099988002
AC009318.1,0.5424404672756951,,
AC009318.2,0.036697167547976,0.35786762298908514,0.017803977877317693
AC009403.1,0.003641678465187835,0.0014446838590781075,1.0
AC009404.1,0.15183785356540294,,
AC009407.1,0.008100553903118214,0.003437044302909725,0.09065208509782366
AC009506.1,0.00982748347826083,0.49756776206414716,0.004235328864032602
AC009509.4,1.0555879923408436e-08,2.663501547240597e-06,1.5436349509089146e-09
AC009533.1,0.01224496897894165,0.005387863679240665,0.05966415046193657
AC009779.2,0.0019484445523229778,0.0007368959464934785,0.4188829127620186
AC009779.3,0.01583710008648475,0.08141799068514334,0.007129695436787379
AC009812.1,0.00041864752060868243,0.00013960976087870058,0.2356450412105686
AC009812.3,0.0011114320333344774,0.7642912258403006,0.0004008630375990865
AC009812.4,8.186401590270868e-05,0.4381251363656607,2.389423735398369e-05
AC009831.1,3.764248229115021e-16,1.1134363422100679e-13,1.76504850654746e-17
AC009879.3,0.3473107467561989,,
AC009961.3,5.001639722307124e-05,0.007321702806407324,1.3990614426898715e-05
AC009962.1,0.0006171778166680652,0.019085754592937813,0.00021239238173069392
